time,float,internal
4164,0.9151616224,1055109514618504623
4165,0.2872710611,331200983945521461
4166,0.7575616746,873409145696380400
4167,0.67954934,783467047529861079
4168,0.8057195277,928931370129809286
4169,0.5791816105,667750933806368107
4170,0.9018020085,1039706928466132693
4171,0.3276540402,377759388962814733
4172,0.8150984195,939744496165737790
4173,0.5576380484,642912897788057050
4174,0.9127080649,1052280755443593060
4175,0.2947865967,339865806647362206
4176,0.7691835987,886808311987136203
4177,0.6568987036,757352641741859858
4178,0.8339163482,961440090858564227
4179,0.512449528,590814080799211884
4180,0.9244265342,1065791230753481907
4181,0.258489833,298018487216621609
4182,0.7091895052,817639831405374002
4183,0.7630870784,879779502525642507
4184,0.6689052,771195189675710014
4185,0.8194428236,944753253090969271
4186,0.5474382451,631153325260172620
4187,0.9166735677,1056852668934320516
4188,0.2826176105,325835920669391722
4189,0.7501561178,864871120071789170
4190,0.6934610918,799506205360550463
4191,0.786519382,906795109332753793
4192,0.6212545818,716257767155549928
4193,0.8706001077,1003733586058727552
4194,0.4168255727,480567166425106398
4195,0.8994034542,1036941583635475609
4196,0.3347644589,385957143685192544
4197,0.8239796991,949983914435904513
4198,0.5366374719,618700881584592200
4199,0.9200334739,1060726377020630378
4200,0.272215959,313843632987202479
4201,0.7330233934,845118433634293367
4202,0.7240903631,834819350861501911
4203,0.739198984,852238404795128132
4204,0.7133002305,822379174940601940
4205,0.7566611432,872370903734940891
4206,0.6812627129,785442432045726406
4207,0.8034321669,926294222722421245
4208,0.5843370043,673694698210988046
4209,0.8986828979,1036110838814133442
4210,0.3368922036,388410266269888199
4211,0.826564633,952964140325535189
4212,0.5304154998,611527436059573283
4213,0.9215771203,1062506080128200562
4214,0.2674091071,308301710124806279
4215,0.7248354632,835678392859563430
4216,0.7379613536,850811514081546541
4217,0.7154852586,824898340862228718
4218,0.7531945823,868374231105584831
4219,0.6878022629,792982019811665214
4220,0.7945021472,915998610948527005
4221,0.6040933956,696472266598625809
4222,0.8849088905,1020230489427354381
4223,0.3768270404,434451998360283189
4224,0.8688651615,1001733329250279942
4225,0.4215724228,486039912050180276
4226,0.902241726,1040213888288284744
4227,0.3263458972,376251202848832802
4228,0.8134237346,937813715953154864
4229,0.5615325816,647402988899346227
4230,0.9109908432,1050300933593062152
4231,0.3000201493,345899681904213815
4232,0.7770298194,895854388520428034
4233,0.6410415729,739070614720392599
4234,0.8513969165,981593813945278960
4235,0.4681247663,539711109875267219
4236,0.9212406871,1062118199026751654
4237,0.2684582492,309511288592704197
4238,0.7266371453,837755590812128202
4239,0.7349517362,847341661562995032
4240,0.7207514221,830969813962282074
4241,0.7446945957,858574413799879147
4242,0.7034608528,811035144850595968
4243,0.7718336211,889863579730054915
4244,0.6515939851,751236717639396107
4245,0.8399712757,968420946977684122
4246,0.4973522673,573408124391670934
4247,0.9249740612,1066422486353738632
4248,0.2567690751,296034588350526630
4249,0.7061032535,814081625385727382
4250,0.767829361,885246982142828683
4251,0.6595895036,760454922876832524
4252,0.8307654043,957807299898638055
4253,0.5201987151,599748285287227638
4254,0.9234904441,1064711992259608728
4255,0.261426622,301404374394214670
4256,0.7144061503,823654213665912524
4257,0.7549110101,870353137600522306
4258,0.6845753947,789261694021016479
4259,0.7989481176,921124465900547834
4260,0.5943310849,685217088677141404
4261,0.8920760917,1028493709907943403
4262,0.3562224517,410696524953762485
4263,0.8485136614,978269647187286642
4264,0.4755914429,548319601938375311
4265,0.9227956227,1063910917722897801
4266,0.2636022874,303912745803871348
4267,0.7182296495,828062408110903248
4268,0.7487905344,863296709502970491
4269,0.6959820991,802412728825776291
4270,0.7828867623,902606983973974681
4271,0.6289077949,725081321112474167
4272,0.8635162876,995566497514409600
4273,0.4360668621,502750862751873121
4274,0.9098764493,1049016124985867630
4275,0.3034047962,349801914146541384
4276,0.7819962056,901580241988272942
4277,0.630769118,727227280635286774
4278,0.8617279197,993504649781208838
4279,0.4408657747,508283632313782513
4280,0.9120616306,1051535467422093534
4281,0.2967592866,342140163253129956
4282,0.772164886,890245502164873522
4283,0.6509272169,750467986272256014
4284,0.8407176083,969281409865134109
4285,0.4954725923,571241006558324090
4286,0.9249241595,1066364953667345253
4287,0.256925997,296215506983386354
4288,0.7063856075,814407157389807749
4289,0.7673984298,884750152338267674
4290,0.660442895,761438816216014383
4291,0.8297548865,956642252241107212
4292,0.5226683448,602595574472306814
4293,0.9230987407,1064260389070639771
4294,0.2626535857,302818967183943073
4295,0.7165667145,826145174680697708
4296,0.7514657752,866381052163249554
4297,0.6910303665,796703769882643756
4298,0.7899773766,910781905596635739
4299,0.613878548,707753779199287048
4300,0.8770172023,1011131992482097396
4301,0.3990747078,460101812603115490
4302,0.887312116,1023001219814160361
4303,0.3699605018,426535418391144781
4304,0.862431997,994316395565667885
4305,0.438979276,506108647403051403
4306,0.9112229436,1050568527176187497
4307,0.2993140554,345085611111006015
4308,0.7759830611,894647558329722956
4309,0.643183395,741539967488488808
4310,0.849144507,978996962613954868
4311,0.473963019,546442157009270553
4312,0.9224916798,1063560495460168335
4313,0.2645528879,305008713513852916
4314,0.7198892323,829975776871471372
4315,0.7461002844,860195062470280843
4316,0.7009082051,808092142391827593
4317,0.7756528046,894266798517017107
4318,0.6438574659,742317118333393626
4319,0.8484286092,978171588637986984
4320,0.4758107659,548572464185969569
4321,0.9228350595,1063956385345672827
4322,0.263478896,303770485181470190
4323,0.7180137392,827813480527668966
4324,0.7491390352,863698503649004876
4325,0.6953400422,801672487636860266
4326,0.7838163913,903678773212152690
4327,0.6269585473,722833991649550408
4328,0.8653616509,997694056600655574
4329,0.431090197,497013158492989251
4330,0.9074303245,1046195935005975680
4331,0.3108019636,358330267530316822
4332,0.7925551812,913753912003831888
4333,0.608322424,701348004371077327
4334,0.8815851341,1016398459237093895
4335,0.3862533061,445319742858399148
4336,0.8771282516,1011260023615454471
4337,0.3987648427,459744562443517432
4338,0.8870803388,1022733998958678236
4339,0.3706246018,427301073503890532
4340,0.8630694234,995051298230237497
4341,0.437268197,504135907573178167
4342,0.9104394673,1049665240481645933
4343,0.3016959417,347831738986730478
4344,0.7794993516,898701565335764543
4345,0.635956416,733207827994722515
4346,0.8566086559,987602540434496453
4347,0.4544719862,523970526077461165
4348,0.9173306398,1057610221499524286
4349,0.2805900071,323498253170132496
4350,0.7468792436,861093141253250968
4351,0.6994873647,806454024910177503
4352,0.777757728,896693609951733677
4353,0.6395473848,737347933201928670
4354,0.8529481513,983382265968778268
4355,0.4640821292,535050266636930178
4356,0.9202266543,1060949098804921372
4357,0.2716153685,313151199317657168
4358,0.7320097023,843949727407211053
4359,0.7258345427,836830253038235455
4360,0.7362954095,848890811397501685
4361,0.7184085739,828268693942067372
4362,0.7485014709,862963442071321572
4363,0.6965139701,803025934374491195
4364,0.7821143604,901716465134410313
4365,0.6305225044,726942954445828975
4366,0.8619663406,993779530371178092
4367,0.4402273625,507547593144361500
4368,0.9117807577,1051211643020562881
4369,0.2976154481,343127250245969662
4370,0.7734498247,891726935631032296
4371,0.6483332155,747477306271668197
4372,0.8435898516,972592880968147882
4373,0.4882002514,562856568356478576
4374,0.9244848339,1065858445742932127
4375,0.2583067153,297807366812590888
4376,0.7088621176,817262379205943378
4377,0.7635934785,880363342192349248
4378,0.6679183689,770057450772739480
4379,0.8206726592,946171157018730460
4380,0.5445254689,627795122908449251
4381,0.9176646857,1057995350149157829
4382,0.2795579782,322308404868107005
4383,0.7451996656,859156719713858190
4384,0.7025453587,809979652045820246
4385,0.7732088973,891449165279465263
4386,0.6488205242,748039134937663370
4387,0.8430540709,971975167858344512
4388,0.4895614465,564425919481374564
4389,0.9245968354,1065987574649534545
4390,0.2579548512,297401695158537236
4391,0.70823234,816536295015225035
4392,0.7645653826,881483871251626015
4393,0.6660190859,767867726571069819
4394,0.8230193536,948876711446550658
4395,0.5389364397,621351410939897899
4396,0.9193906286,1059985226796825757
4397,0.2742125525,316145548624399836
4398,0.7363741057,848981541851763866
4399,0.718270944,828110017518697536
4400,0.7487238415,863219817824363997
4401,0.6961048676,802554271273077323
4402,0.7827086594,902401645263376936
4403,0.6292805114,725511034060567986
4404,0.8631602326,995155994138841591
4405,0.4370241881,503854584460498843
4406,0.9103259743,1049534391988798547
4407,0.3020406008,348229103894486446
4408,0.7800046822,899284171747146917
4409,0.6349102985,732001736636775298
4410,0.857657082,988811293447480461
4411,0.4517012232,520776053885077274
4412,0.9163687442,1056501231327130001
4413,0.2835571548,326919141537507258
4414,0.7516642306,866609855697209647
4415,0.6906609256,796277833566214574
4416,0.7904991223,911383437473705668
4417,0.6127579618,706461831262839176
4418,0.8779568756,1012215361995296903
4419,0.3964498207,457075523775744952
4420,0.8853262334,1020711653025416335
4421,0.3756376674,433080744677233698
4422,0.8677758378,1000477424629969813
4423,0.4245414525,489462970137965601
4424,0.9039322281,1042162904520074353
4425,0.3213033938,370437592196330355
4426,0.8068498348,930234525562842983
4427,0.5766197618,664797323362831903
4428,0.9032788248,1041409581739309382
4429,0.3232549011,372687526953978130
4430,0.8094163291,933193491955435828
4431,0.5707676806,658050333151803906
4432,0.9064701609,1045088941775592797
4433,0.3136934307,361663902142038554
4434,0.7965724903,918385554059796310
4435,0.5995656046,691252078921987063
4436,0.8883207544,1024164100778358198
4437,0.3670658692,423198134200345394
4438,0.8596155124,991069209947464929
4439,0.446503728,514783749869028289
4440,0.9144111509,1054244279871546605
4441,0.2895745728,333856752143050693
4442,0.7611682164,877567205357101069
4443,0.6726273021,775486481141520452
4444,0.8147393139,939330475697966754
4445,0.5584749077,643877730926174401
4446,0.9123485351,1051866245820521803
4447,0.2958841367,341131184078391761
4448,0.7708458431,888724749245462780
4449,0.6535773583,753523391332951937
4450,0.8377317815,965838986030879627
4451,0.5029678018,579882394852535883
4452,0.924967411,1066414819160386843
4453,0.2567899886,296058700013264145
4454,0.7061408943,814125022314983967
4455,0.7677719473,885180788661397560
4456,0.6597032817,760586100143269743
4457,0.8306309887,957652329266004066
4458,0.5205276524,600127524251773667
4459,0.9234408773,1064654845665434281
4460,0.2615819467,301583451584121085
4461,0.7146802779,823970261320863598
4462,0.7544757996,869851374090754894
4463,0.6853956494,790207383360863724
4464,0.7978252768,919829918512605843
4465,0.5968103867,688075529001227654
4466,0.8903226714,1026472153894462507
4467,0.3612983851,416548677774614339
4468,0.8538188895,984386158745182056
4469,0.4618051157,532425048827481291
4470,0.919602258,1060229218943731530
4471,0.2735555968,315388130224562085
4472,0.7352748493,847714185570283260
4473,0.7201892575,830321682401937105
4474,0.7456117562,859631827811407802
4475,0.7017970013,809116854666584015
4476,0.77432849,892739967735102799
4477,0.6465523545,745424113302511519
4478,0.8455329074,974833071790005061
4479,0.4832459367,557144632381152378
4480,0.923961415,1065254984823190275
4481,0.2599498587,299701782181520550
4482,0.7117909397,820639081161747798
4483,0.7590350121,875107788187310981
4484,0.6767331913,780220249124015459
4485,0.8094319027,933211447081987656
4486,0.5707320212,658009220608031770
4487,0.9064888304,1045110466202530487
4488,0.3136372739,361599157779320008
4489,0.7964950571,918296279586483426
4490,0.5997355202,691447978355827362
4491,0.8881954562,1024019641761565661
4492,0.3674258648,423613180843106544
4493,0.8599691651,991476943710905648
4494,0.4455621407,513698173684975444
4495,0.9140351221,1053810748198733354
4496,0.2907271955,335185635627633441
4497,0.7629581051,879630806537247452
4498,0.6691562293,771484606667165606
4499,0.8191288294,944391242420310438
4500,0.548180124,632008653343844550
4501,0.9164110999,1056550064151545487
4502,0.2834266447,326768673667462692
4503,0.7514551326,866368782103287653
4504,0.6910501703,796726602100512179
4505,0.78994938,910749627736215007
4506,0.6139386211,707823038740425342
4507,0.8769665653,1011073611985503972
4508,0.3992159719,460264679006199361
4509,0.8874175448,1023122770998554396
4510,0.36965829,426186991952074708
4511,0.862140843,993980717886197920
4512,0.4397598364,507008572242294086
4513,0.9115731539,1050972292209814470
4514,0.2982478941,343856410823213682
4515,0.7743955247,892817253550080533
4516,0.6464162552,745267201546608874
4517,0.8456804368,975003161600174869
4518,0.4828686318,556709629499104426
4519,0.92391411,1065200445859771030
4520,0.2600982611,299872878514829044
4521,0.712054476,820942917787182966
4522,0.7586217271,874631303072351193
4523,0.6775247683,781132875328336346
4524,0.8083943395,932015218222882483
4525,0.573103846,660743748456938729
4526,0.9052265625,1043655170419510568
4527,0.3174283023,365969915935657179
4528,0.8016700283,924262615210440818
4529,0.5882822179,678243219822507679
4530,0.896163125,1033205738441355133
4531,0.3443026801,396953963936335097
4532,0.8353058749,963042106080902280
4533,0.50900889,586847295301845899
4534,0.9246997076,1066106178235434355
4535,0.2576315858,297028995581191616
4536,0.7076529417,815868294313566281
4537,0.7654569464,882511774393572218
4538,0.6642706555,765851923587090009
4539,0.8251560615,951340167917444467
4540,0.5338120821,615443428834215491
4541,0.9207699495,1061575475566519779
4542,0.2699248035,311202110619720298
4543,0.7291419947,840643485591311587
4544,0.7307276012,842471565427750108
4545,0.728029664,839361055585915637
4546,0.7326091477,844640840842692778
4547,0.7248040423,835642167018595342
4548,0.7380136275,850871781787664554
4549,0.7153931986,824792202957210867
4550,0.7533413489,868543441491625483
4551,0.6875271954,792664888591927275
4552,0.7948841386,916439017097520181
4553,0.6032603757,695511860024322802
4554,0.8855479908,1020967321950528532
4555,0.3750051631,432351516915379176
4556,0.8671922758,999804623398758118
4557,0.4261283806,491292573709484365
4558,0.9048090402,1043173800045164797
4559,0.3186796715,367412646358498150
4560,0.8033548724,926205108168480973
4561,0.5845105392,673894770369448783
4562,0.8985744844,1035985846551915255
4563,0.3372120074,388778974983887945
4564,0.8269502571,953408734609343395
4565,0.5294830588,610452404816911822
4566,0.9217837722,1062744333569054867
4567,0.2667642632,307558255677095174
4568,0.723724037,834397005604613686
4569,0.7398059546,852938194260047374
4570,0.7122244854,821138925284970427
4571,0.7583548409,874323604199329524
4572,0.6780352719,781721445825578816
4573,0.8077227353,931240911269099412
4574,0.5746348573,662508884277760573
4575,0.9043896609,1042690288573266079
4576,0.319935308,368860296722120394
4577,0.8050338148,928140797046681489
4578,0.5807311757,669537460872485055
4579,0.9008851659,1038649880939301684
4580,0.3303770099,380898759384999902
4581,0.8185437526,943716694830354254
4582,0.5495605474,633600173206219471
4583,0.9159118829,1055974506137875674
4584,0.2849640309,328541159269560159
4585,0.7539102684,869199360962126258
4586,0.6864594298,791433838606644134
4587,0.7963616599,918142483146334844
4588,0.6000281362,691785341590394005
4589,0.8879791763,1023770287982419422
4590,0.3680469874,424329286531302478
4591,0.8605770892,992177832473183899
4592,0.4439414022,511829589427470904
4593,0.9133725044,1053046802020293222
4594,0.2927557387,337524386736322178
4595,0.7660843198,883235086610477018
4596,0.6630367986,764429383508031918
4597,0.8266503085,953062917412656514
4598,0.5302084311,611288702183604224
4599,0.9216235675,1062559630176407509
4600,0.267264199,308134642406125124
4601,0.7245859736,835390750903549659
4602,0.7383762197,851289822187857824
4603,0.7147540782,824055347208496123
4604,0.7543585379,869716180518302330
4605,0.6856164165,790461910548801389
4606,0.7975222199,919480517678607847
4607,0.5974779562,688845184175046366
4608,0.8898427778,1025918874289792004
4609,0.3626836517,418145781410542076
4610,0.8552336158,986017227127783953
4611,0.4580935893,528145950272328784
4612,0.9185022552,1058961002002262618
4613,0.276966691,319320854091149381
4614,0.7409477294,854254570958159766
4615,0.7101935094,818797369380903359
4616,0.7615291479,877983330992657414
4617,0.6719292678,774681702381651905
4618,0.8156292095,940356455391179285
4619,0.5563993479,641484773300364483
4620,0.9132307202,1052883335956624559
4621,0.293189376,338024336565059052
4622,0.7667486535,884001011285681323
4623,0.6617270766,762919376796564018
4624,0.828224105,954877381248367310
4625,0.5263950666,606892192205265636
4626,0.9224222117,1063480404194134522
4627,0.2647700577,305259093339913127
4628,0.7202674348,830411814615821117
4629,0.7454843516,859484940265255836
4630,0.7020285026,809383757504702676
4631,0.7739825913,892341173694640967
4632,0.6472540968,746233167111187233
4633,0.8447700546,973953562445016800
4634,0.4851943549,559391005633300868
4635,0.9241889336,1065517295897646203
4636,0.2592358698,298878609033265569
4637,0.7105207443,819174645590487663
4638,0.76101976,877396046720552713
4639,0.6729141341,775817175975169598
4640,0.8143725982,938907681257262450
4641,0.5593285171,644861875496650241
4642,0.9119764701,1051437284097039678
4643,0.2970189358,342439518415711740
4644,0.7725551441,890695439134008191
4645,0.6501406657,749561154458586994
4646,0.8415937879,970291576220782494
4647,0.493260631,568690788897336189
4648,0.9248319494,1066258642555480729
4649,0.2572159148,296549759495362425
4650,0.7069067855,815008034749712449
4651,0.7666014538,883831301583053395
4652,0.6620175598,763254281142596766
4653,0.8278761481,954476214351119702
4654,0.5272397565,607866053305717931
4655,0.922254584,1063287142583238002
4656,0.2652939454,305863094653320189
4657,0.7211783513,831462029865394659
4658,0.7439965066,857769571808623104
4659,0.7047231076,812490425594296711
4660,0.769927262,887665697377194105
4661,0.6554153109,755642406371946848
4662,0.8356305002,963416373612797683
4663,0.5082030191,585918189407512726
4664,0.9247510288,1066165347474263217
4665,0.2574702852,296843028573258019
4666,0.7073635485,815534646613025331
4667,0.7659013274,883024110794848728
4668,0.6633969911,764844657099567602
4669,0.8262152662,952561347883307683
4670,0.5312593203,612500294856016424
4671,0.9213845631,1062284076830804589
4672,0.2680096849,308994129135991848
4673,0.7258678266,836868626844015547
4674,0.7362397821,848826677303235565
4675,0.7185058318,828380824723202298
4676,0.7483442454,862782173322981107
4677,0.6968030024,803359165998601836
4678,0.7816937394,901231522216278228
4679,0.6313999575,727954589003028064
4680,0.8611159893,992799142060320339
4681,0.4425023963,510170528561499086
4682,0.9127678946,1052349734415692462
4683,0.2946038611,339655126859597645
4684,0.7689059767,886488235601745560
4685,0.65745143,757989891877309694
4686,0.8332734746,960698908097249619
4687,0.5140365271,592643766301363836
4688,0.9242710109,1065611924494706097
4689,0.2589782046,298581541308698151
4690,0.7100614283,818645090310472623
4691,0.7617345264,878220116308304454
4692,0.6715316394,774223268110783932
4693,0.8161345177,940939036118240547
4694,0.5552181768,640122975825760542
4695,0.9137185259,1053445737670686434
4696,0.2916968309,336303549173346528
4697,0.7644562221,881358017735205596
4698,0.6662327545,768114069719128710
4699,0.8227566839,948573873978641074
4700,0.539564055,622075002106044781
4701,0.9192083365,1059775058418217330
4702,0.2747781711,316797662468153858
4703,0.7373179728,850069746605079837
4704,0.7166166652,826202763824450669
4705,0.7513857154,866288749521526568
4706,0.6911793218,796875503610240320
4707,0.7897667276,910539043907016493
4708,0.6143304012,708274730440247003
4709,0.8766356697,1010692115261620040
4710,0.4001386176,461328417106113090
4711,0.888102506,1023912477418880240
4712,0.367692846,423920989248231104
4713,0.8602308229,991778614653485302
4714,0.4448648906,512894299070864371
4715,0.913752443,1053484841365613721
4716,0.291592989,336183827635735714
4717,0.7642961158,881173427756267689
4718,0.6665459838,768475198535864969
4719,0.8223710105,948129222808267256
4720,0.5404846468,623136372208287028
4721,0.9189356755,1059460701612652488
4722,0.2756237293,317772524682783698
4723,0.7387245698,851691442541626375
4724,0.7141391451,823346377673350158
4725,0.7553343782,870841247766049707
4726,0.6837761147,788340186965587704
4727,0.8000374568,922380388405087566
4728,0.5919168408,682433654664746316
4729,0.8937397892,1030411822509192987
4730,0.35138522,405119576582758214
4731,0.8432804946,972236216587119026
4732,0.4889864576,563763002447842901
4733,0.924551197,1065934957098368699
4734,0.2580982403,297567011491692053
4735,0.7084890929,816832311030169188
4736,0.7641695031,881027453245346497
4737,0.6667935525,768760625823780393
4738,0.8220656701,947777189268987770
4739,0.5412127053,623975766512741253
4740,0.9187155978,1059206969332074769
4741,0.2763058182,318558919604016729
4742,0.7398553781,852995175756104511
4743,0.712136771,821037797549717775
4744,0.7584925644,874482388562648468
4745,0.6777718984,781417796866707356
4746,0.8080694629,931640661033290066
4747,0.5738448622,661598081969455501
4748,0.9048236644,1043190660557007416
4749,0.3186358628,367362138317821486
4750,0.803296084,926137329786013220
4751,0.5846424961,674046906305457240
4752,0.898491897,1035890629807055923
4753,0.3374555696,389059783029111966
4754,0.8272434401,953746751667794838
4755,0.5287734043,609634228888937939
4756,0.9219367375,1062920690501379732
4757,0.2662867415,307007710622050022
4758,0.7228990173,833445822701300227
4759,0.7411693039,854510029049735070
4760,0.7097982573,818341674801127900
4761,0.7621433575,878691466487692612
4762,0.6707391824,773309627352855006
4763,0.8171380869,942096072638523951
4764,0.5528667052,637411913561632261
4765,0.9146589125,1054529929596863094
4766,0.2888145493,332980504690354081
4767,0.75998261,876200294163094945
4768,0.6749134573,778122238665553477
4769,0.8117995451,935941152963762465
4770,0.5652898616,651734837801713772
4771,0.9092277657,1048268243645123596
4772,0.3053707524,352068507353165242
4773,0.7848419872,904861204718073474
4774,0.6248006567,720346113193118340
4775,0.8673717455,1000011537909756658
4776,0.4256406022,490730203474983192
4777,0.9045415158,1042865365411046126
4778,0.3194807993,368336283806239211
4779,0.8044274272,927441679763708256
4780,0.5820985837,671113974956721358
4781,0.9000613434,1037700078325800222
4782,0.3328184095,383713501410031280
4783,0.8215861684,947224361457025913
4784,0.5423546442,625292332471709187
4785,0.9183625112,1058799888199596276
4786,0.2773993941,319819726811010193
4787,0.7416611899,855077134990011767
4788,0.7089195164,817328555448666566
4789,0.763504752,880261047482731194
4790,0.6680914089,770256952406355236
4791,0.8204575295,945923129370284570
4792,0.5450357956,628383489556719620
4793,0.9174955753,1057800379163356661
4794,0.280080545,322910883339850355
4795,0.7460511032,860138360459211257
4796,0.700997762,808195394493516383
4797,0.7755196288,894113257264621973
4798,0.6441290564,742630240844501295
4799,0.8481392159,977837940904810030
4800,0.4765566195,549432374806567623
4801,0.9229665093,1064107936572826854
4802,0.2630675285,303296210798446757
4803,0.7172931147,826982656988750145
4804,0.7502996986,865036657418089012
4805,0.6931952253,799199682087711401
4806,0.7868997383,907233630223910252
4807,0.6204475987,715327378980077013
4808,0.8713217911,1004565630406164494
4809,0.4148444715,478283112313221652
4810,0.8981695831,1035519027143305532
4811,0.3384056374,390155136683181012
4812,0.8283828694,955060424129631653
4813,0.5260093571,606447499445244156
4814,0.9224969994,1063566628505074128
4815,0.2645362564,304989538805850361
4816,0.7198602542,829942367432304368
4817,0.7461474338,860249422070044873
4818,0.700822331,807993136352722271
4819,0.775780448,894413961388938129
4820,0.6435970346,742016861479219726
4821,0.8487055991,978490936318912450
4822,0.475096299,547748739872922220
4823,0.922705281,1063806760882122522
4824,0.263884908,304238585204964814
4825,0.7187237544,828632072281136047
4826,0.7479917013,862375717719547478
4827,0.6974504295,804105598547440815
4828,0.7807493132,900142672918162433
4829,0.6333653456,730220527178565224
4830,0.859190633,990579357371580744
4831,0.4476337298,516086553324063044
4832,0.9148537629,1054754576788685525
4833,0.2882165151,332291018225872563
4834,0.7590466954,875121258145797745
4835,0.6767107955,780194428529371922
4836,0.8094611906,933245213777462623
4837,0.5706649546,657931898101970702
4838,0.9065239175,1045150918926052451
4839,0.3135317267,361477470033657383
4840,0.7963494572,918128414420311343
4841,0.600054897,691816194744570599
4842,0.887959365,1023747447169530651
4843,0.368103865,424394861879334033
4844,0.8606326154,992241849871996924
4845,0.4437932318,511658760541113630
4846,0.9133109571,1052975842800752268
4847,0.2929439952,337741431745281522
4848,0.7663729003,883567797288838930
4849,0.6624682686,763773912957355676
4850,0.8273350283,953852345659597765
4851,0.5285515832,609378486541242713
4852,0.9219837863,1062974934080839940
4853,0.2661398313,306838334723100034
4854,0.7226448595,833152798723906194
4855,0.7415882862,854993082693613149
4856,0.7090498699,817478842893002810
4857,0.7633031619,880028629944482204
4858,0.6684843462,770709978180792140
4859,0.8199681929,945358962649479868
4860,0.5461953155,629720325011621334
4861,0.9171041734,1057349123522529782
4862,0.2812892014,324304369364346294
4863,0.7480126704,862399893433771761
4864,0.6974119467,804061230885644543
4865,0.7808055363,900207493663498877
4866,0.633248528,730085845684171491
4867,0.8593058702,990712216804775125
4868,0.447327379,515733354882824686
4869,0.9147347015,1054617308370008788
4870,0.2885819713,332712360523504334
4871,0.7596189434,875781015128835188
4872,0.6756126157,778928313404261775
4873,0.8108927741,934895717176820357
4874,0.5673790272,654143481690187304
4875,0.9082022468,1047085900844825222
4876,0.3084724252,355644492566117115
4877,0.7892735959,909970501739077844
4878,0.6153869108,709492803151455262
4879,0.875737685,1009656809422176242
4880,0.4026384107,464210482257929847
4881,0.8899266674,1026015592397913731
4882,0.3624416179,417866735456128745
4883,0.8549874586,985733427206286070
4884,0.4587404456,528891724807448094
4885,0.9187013019,1059190487320204501
4886,0.2763501131,318609988170560416
4887,0.7399286939,853079703071375157
4888,0.7120066208,820887744569497461
4889,0.7586968131,874717871288609088
4890,0.6773810479,780967176958258870
4891,0.8085830662,932232805289439973
4892,0.5726730176,660247037132724078
4893,0.9054589403,1043923083789759839
4894,0.3167312767,365166300040209781
4895,0.8007265277,923174833053628984
4896,0.5903851556,680667741854595501
4897,0.8947729375,1031602961402604935
4898,0.3483710129,401644432328745401
4899,0.839932006,968375672099773729
4900,0.4974510559,573522019782521495
4901,0.9249759607,1066424676300618160
4902,0.2567631016,296027701372553532
4903,0.7060925016,814069229300945484
4904,0.7678457589,885265887712875141
4905,0.6595570028,760417452075875271
4906,0.8308037825,957851546996942526
4907,0.5201047726,599639976974900580
4908,0.923504453,1064728143509714761
4909,0.2613827195,301353758296454578
4910,0.7143286358,823564845608546138
4911,0.7550339727,870494903821871134
4912,0.6843433893,788994210019788815
4913,0.7992648049,921489581428615705
4914,0.5936301333,684408946416842695
4915,0.8925635731,1029055737701704516
4916,0.3548072119,409064864544696380
4917,0.8470005008,976525091794867059
4918,0.479485414,552809044972496372
4919,0.9234428615,1064657133322228590
4920,0.2615757292,301576283280566458
4921,0.7146693082,823957614163914728
4922,0.754493226,869871465281682657
4923,0.6853628324,790169547923547799
4924,0.7978702954,919881821407005949
4925,0.5967111624,687961131201039785
4926,0.8903937189,1026554066120646854
4927,0.3610931536,416312061969677934
4928,0.8536080857,984143118511953292
4929,0.4623568904,533061201730550044
4930,0.9197570863,1060407723815697552
4931,0.2730747574,314833760215087989
4932,0.7344682569,846784247791405489
4933,0.7215911551,831937960286909870
4934,0.7433202319,856989880140657475
4935,0.7059424796,813896265756697878
4936,0.7680744718,885529575726459972
4937,0.6591034869,759894583833815891
4938,0.8313384977,958468031562275721
4939,0.5187947599,598129635140447868
4940,0.9236930009,1064945524397288818
4941,0.2607916916,300672349518845949
4942,0.7132837253,822360145772133562
4943,0.7566871943,872400938625392513
4944,0.6812132318,785385384109719956
4945,0.8034985292,926370733189060836
4946,0.5841879784,673522882973123594
4947,0.8987758219,1036217972906069003
4948,0.3366180223,388094156711414518
4949,0.8262334186,952582276133656697
4950,0.5312154994,612449772801176045
4951,0.9213946926,1062295755348979903
4952,0.2679780982,308957712208425115
4953,0.7258135973,836806104616631938
4954,0.7363304114,848931165779390284
4955,0.7183473656,828198125607456585
4956,0.7486003833,863077480286670968
4957,0.6963320428,802816186523758341
4958,0.7823787971,902021339979860291
4959,0.6299701952,726306185318450786
4960,0.8624986689,994393263094515817
4961,0.4388004456,505902469976221168
4962,0.9111420738,1050475290644937332
4963,0.299560122,345369306619093505
4964,0.7763482647,895068609427658922
4965,0.6424370554,740679496557268132
4966,0.8499332354,979906304565248542
4967,0.4719229038,544090064351359745
4968,0.9220832037,1063089554563032928
4969,0.2658293459,306480369471154274
4970,0.7221071876,832532905269733059
4971,0.7424730696,856013168559838355
4972,0.7074651989,815651841547498743
4973,0.7657453076,882844232231752473
4974,0.6637038964,765198494880893107
4975,0.8258438269,952133107469789323
4976,0.5321554618,613533475662036967
4977,0.9211742972,1062041656769046279
4978,0.268665182,309749865868546559
4979,0.7269915473,838164188586217833
4980,0.7343568985,846655860368992702
4981,0.7217843232,832160667923983772
4982,0.7430033417,856624530651714795
4983,0.7065126909,814553674612259586
